OBJECTID_1,OBJECTID,Cod_Favela,Nome,Situacao,Cod_Comple,Complexo,Data_cadas,Cod_bairro,Bairro,Cod_RA,RA,Cod_RP,RP,Cod_AP,Pop_SABREN,Dom_SABREN,Fonte,UPP,COD_BAIRRO_,"SMH""RIO\02479574""Lim_Favelas__Area",ShapeSTArea,ShapeSTLength
388,388,693,Parque Nova Cidade de Acari,1,2075,Bairro da Pedreira,2002/04/02 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,1594,436,IBGE - Censo Demográfico 2010,N,114,59823.7843108,59823.787608305,5393.15017213137
389,389,692,Vila Jurema 1,2,0,Isolada,2002/04/16 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,359,104,IBGE - Censo Demográfico 2010,Batan,139,11789.7137987,11789.7137986,528.115710035613
390,390,691,Alto Kennedy,1,2116,Alto Kennedy,2002/04/16 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,2674,757,IBGE - Censo Demográfico 2010,Vila Kennedy,141,122666.720579,122666.72057892,4323.82509249684
391,391,690,Retiro das Mangueiras,1,2118,Fazenda Coqueiro,2002/05/27 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,2437,703,IBGE - Censo Demográfico 2010,N,141,64252.2005347,64252.200534515,1290.24721493216
392,392,689,Castor de Andrade,1,2116,Alto Kennedy,2002/04/16 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,182,50,IPP com base em IBGE - Censo Demográfico 2010,Vila Kennedy,141,5987.5402815,5987.54028148,452.794069793741
393,393,688,Loteamento Josué,2,0,Isolada,2002/03/12 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,722,203,IBGE - Censo Demográfico 2010,N,118,17037.6806622,17037.6806621,932.124023017543
394,394,687,Jardim Guaratiba,2,0,Isolada,2002/05/13 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,695,208,IPP com base em IBGE - Censo Demográfico 2010,N,151,39194.9934416,39194.993441285,3579.06583100638
395,395,686,Cabuís (RA - Guaratiba),2,0,Isolada,2002/05/13 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,404,121,IBGE - Censo Demográfico 2010,N,151,16598.2947373,16598.29473724,595.342145171869
396,396,685,Recanto dos Motoristas,2,0,Isolada,2002/05/13 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,268,88,IBGE - Censo Demográfico 2010,N,151,17628.9413693,17628.941369255,1011.84214897918
397,397,684,Rua Sem Nome,2,0,Isolada,2002/04/21 00:00:00+00,143,Santíssimo,18,Campo Grande,5.2,Campo Grande,5,110,35,IPP com base em IBGE - Censo Demográfico 2010,N,143,19857.9132066,19857.914800325,2360.4154338461
398,398,683,Vila São Sebastião,1,2072,Vila São Sebastião,2002/04/08 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,596,171,IBGE - Censo Demográfico 2010,N,107,13922.8295069,13922.829507015,564.535704450201
399,399,682,Retiro do Lameirão,1,2129,Nova Esperança (RA - Campo Grande),2002/04/18 00:00:00+00,143,Santíssimo,18,Campo Grande,5.2,Campo Grande,5,869,272,IBGE - Censo Demográfico 2010,N,143,51250.3365817,51250.336581885,1121.40658618893
400,400,681,Nova Esperança (RA - Campo Grande),1,2129,Nova Esperança (RA - Campo Grande),2002/04/18 00:00:00+00,143,Santíssimo,18,Campo Grande,5.2,Campo Grande,5,1008,324,IBGE - Censo Demográfico 2010,N,143,56563.5137373,56563.513939555,1600.22455986281
401,401,680,Vila Verde (RA - Campo Grande),1,2129,Nova Esperança (RA - Campo Grande),2002/04/18 00:00:00+00,143,Santíssimo,18,Campo Grande,5.2,Campo Grande,5,744,229,IPP com base em IBGE - Censo Demográfico 2010,N,143,39010.4919811,39010.488232715,1435.86211036719
402,402,679,Batistinha,1,2082,Vila Nova da Pavuna,2002/04/04 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,123,32,IBGE - Censo Demográfico 2010,N,114,10315.9007978,10315.900797805,421.715281650235
403,403,677,Vila Nova da Pavuna,1,2082,Vila Nova da Pavuna,2002/04/04 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,1009,310,IBGE - Censo Demográfico 2010,N,114,34393.3418382,34393.33941532,2744.4598142389
404,404,678,Quitanda,1,2080,Quitanda,2002/04/08 00:00:00+00,113,Costa Barros,25,Pavuna,3.6,Pavuna,3,2094,630,IPP com base em IBGE - Censo Demográfico 2010,N,113,135404.944576,135404.954377085,5817.75025437357
405,405,676,Vila Amaral,1,2082,Vila Nova da Pavuna,2002/04/04 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,567,188,IBGE - Censo Demográfico 2010,N,114,23317.0176089,23317.017608605,997.58389942747
406,406,674,Rua Professor Silva Campos,1,2066,"Rua Budapeste, nº 66",2002/04/15 00:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,705,237,IPP com base em IBGE - Censo Demográfico 2010,N,098,18819.3841857,18819.38418552,1025.39752712835
407,407,673,Professora Justina Marques,2,0,Isolada,2002/04/21 00:00:00+00,143,Santíssimo,18,Campo Grande,5.2,Campo Grande,5,261,78,IBGE - Censo Demográfico 2010,N,143,19129.5448547,19129.545013735,1326.15059768825
408,408,672,Rua Tenente Lassance,1,2072,Vila São Sebastião,2002/04/08 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,131,41,IBGE - Censo Demográfico 2010,N,107,9489.81881718,9489.81881715,418.05730489814
409,409,671,Rua Adalberto Tanajura,1,2072,Vila São Sebastião,2002/04/08 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,126,45,IBGE - Censo Demográfico 2010,N,107,5470.04673056,5470.04673044,324.964502577646
410,410,670,Parque Nova Maracá,1,2037,Parque Nova Maracá,2002/04/01 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,1569,470,IBGE - Censo Demográfico 2010,N,056,123347.657853,123347.657852875,2459.00576999211
411,411,669,Parque Itambé,1,2027,Parque Itambé,2002/04/01 00:00:00+00,41,Ramos,10,Ramos,3.1,Ramos,3,1716,497,IBGE - Censo Demográfico 2010,N,041,36591.1213534,36591.12135339,874.168777952074
412,412,668,"Rua André Rocha, nº 2.630 B",2,0,Isolada,2002/03/20 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,242,78,IPP com base em IBGE - Censo Demográfico 2010,N,122,6723.85670609,6723.856706185,380.232848483295
413,413,667,27 de Setembro,2,0,Isolada,2002/03/20 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,403,130,IPP com base em IBGE - Censo Demográfico 2010,N,122,8575.5074516,8575.507451305,401.771469262777
414,414,666,Vale do Ipê,1,2092,Colônia Juliano Moreira,2002/03/20 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,1432,498,IBGE - Censo Demográfico 2010,N,115,49143.89675,49143.896894795,1092.83607867756
415,415,665,Parque Boa Esperança (RA - Pavuna),1,2076,Chico Mendes (Morro do Chapadão),2002/04/02 00:00:00+00,113,Costa Barros,25,Pavuna,3.6,Pavuna,3,3985,1175,IBGE - Censo Demográfico 2010,N,113,219118.729995,219118.729199225,4091.45855729129
416,416,663,Servidão D,2,0,Isolada,2002/03/27 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,20,5,IPP com base em IBGE - Censo Demográfico 2010,N,132,1033.00634912,1033.00634908,203.178404709281
417,417,662,Chácara do Tanque,2,0,Isolada,2002/03/21 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,2226,721,IBGE - Censo Demográfico 2010,N,123,43752.4233804,43752.42338054,838.002511841451
418,418,661,Curicica II,1,2103,Vila União da Curicica,2002/03/26 00:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,260,86,IBGE - Censo Demográfico 2010,N,119,8957.50492289,8957.504922875,414.248474226804
419,419,660,Rua Professor Burlamáqui,1,2053,Grota,2002/04/01 00:00:00+00,84,Vaz Lobo,15,Madureira,3.3,Madureira,3,408,118,IBGE - Censo Demográfico 2010,N,084,29852.2533822,29852.25338228,1298.67837698211
420,420,659,Morro do Camorim,2,0,Isolada,2002/03/19 00:00:00+00,129,Camorim,24,Barra da Tijuca,4.2,Barra da Tijuca,4,0,0, ,N,129,41061.1930413,41061.19521804,2900.87253514621
421,421,658,São Gonçalo do Amarante,2,0,Isolada,2002/03/19 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,291,84,IBGE - Censo Demográfico 2010,N,115,38035.9938753,38035.993183145,1898.01930334579
422,422,657,"Rua Urucuia, nº 570",2,0,Isolada,2002/03/25 00:00:00+00,125,Vila Valqueire,16,Jacarepaguá,4.1,Jacarepaguá,4,401,126,IBGE - Censo Demográfico 2010,N,125,9780.98451509,9780.98451511,433.727936131024
423,423,655,Vila Nova Canaã,1,2067,Vila Joaniza,2002/04/11 00:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,638,179,IBGE - Censo Demográfico 2010,N,104,99762.7681524,99762.767219285,3895.89952448449
424,424,654,"Travessa Estrada Grande, nº 1.397",1,2067,Vila Joaniza,2002/04/11 00:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,125,39,IPP com base em IBGE - Censo Demográfico 2010,N,104,22820.4954298,22820.49291103,1104.00198008014
425,425,653,Águia Dourada,1,2067,Vila Joaniza,2002/04/11 00:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,1030,318,IBGE - Censo Demográfico 2010,N,104,76616.2912033,76616.291203275,1776.6770227948
426,426,651,Caricó,1,2067,Vila Joaniza,2002/04/11 00:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,325,101,IBGE - Censo Demográfico 2010,N,104,23796.4767779,23796.47677802,989.329362466163
427,427,650,Antiga Creche,1,2092,Colônia Juliano Moreira,2002/03/26 00:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,3096,1001,IBGE - Censo Demográfico 2010,N,119,94655.4916718,94655.49427463,2877.9010724822
428,428,649,Vila Doutor Crespo,2,0,Isolada,2002/03/27 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,220,72,IBGE - Censo Demográfico 2010,N,132,2654.28751271,2654.287088695,401.959579732258
429,429,648,Grota Funda,2,0,Isolada,2002/03/18 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,130,46,IBGE - Censo Demográfico 2010,N,132,13410.7523146,13410.752314585,529.609324275256
430,430,647,Cascatinha,2,0,Isolada,2002/03/19 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1161,350,IBGE - Censo Demográfico 2010,N,131,59716.924839,59716.925413205,1896.52958029167
431,431,646,Estrada do Pontal (Caité),2,0,Isolada,2002/03/18 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,138,50,IBGE - Censo Demográfico 2010,N,132,28541.6904426,28541.690442755,1948.4648908295
432,432,645,Beirada do Rio,1,2108,Santa Efigênia,2002/03/14 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,340,100,IPP com base em IBGE - Censo Demográfico 2010,Cidade de Deus,118,14912.0014654,14912.001187415,1186.91114985837
433,433,643,Chico Mendes (Morro do Chapadão),1,2076,Chico Mendes (Morro do Chapadão),2001/02/23 00:00:00+00,113,Costa Barros,25,Pavuna,3.6,Pavuna,3,6968,2068,IPP com base em IBGE - Censo Demográfico 2010,N,113,375115.575927,375115.575927355,3260.7378733714
434,434,642,Bairro Agulhas Negras,2,0,Isolada,2000/10/27 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,3016,838,IBGE - Censo Demográfico 2010,N,144,131371.170701,131371.170700705,2337.75727615049
435,435,641,Luis Fernando Victor Filho,2,0,Isolada,2000/10/04 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,2550,731,IBGE - Censo Demográfico 2010,N,149,270123.524176,270123.52407214,4819.9578821658
436,436,640,Novo Tinguí,2,0,Isolada,2000/09/20 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,806,246,IBGE - Censo Demográfico 2010,N,144,44888.829706,44888.82970608,1038.47664412056
437,437,639,Novo Camarão,2,0,Isolada,2000/08/04 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,3520,1018,IPP com base em IBGE - Censo Demográfico 2010,N,149,220192.282916,220192.2829167,4606.95090003449
438,438,635,Quatorze de Julho,1,2111,Quatorze de Julho,1999/08/10 00:00:00+00,138,Magalhães Bastos,33,Realengo,5.1,Bangu,5,511,161,IBGE - Censo Demográfico 2010,N,138,15716.3850589,15716.385058865,569.711944384399
439,439,634,Areal,1,2140,Areal,2004/01/01 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,2526,779,IBGE - Censo Demográfico 2010,N,151,199947.252098,199947.2552104,2661.65362145089
440,440,633,São Jerônimo,2,0,Isolada,2004/01/01 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,3317,971,IBGE - Censo Demográfico 2010,N,144,245125.080898,245125.082735125,4979.23456846359
441,441,630,Comunidade Aramari,1,2071,Parque Criança Esperança,1995/04/19 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,189,46,IBGE - Censo Demográfico 2010,N,107,5035.07185246,5035.07185243,340.325149613641
442,442,629,Comunidade de Clara Nunes,1,2005,São Carlos,1995/06/14 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,163,45,IPP com base em IBGE - Censo Demográfico 2010,São Carlos,007,5467.04544763,5467.045447615,303.778103347861
443,443,628,Vila Santa Terezinha,2,0,Isolada,1995/05/16 00:00:00+00,127,Itanhangá,24,Barra da Tijuca,4.2,Barra da Tijuca,4,168,51,IPP com base em IBGE - Censo Demográfico 2010,N,127,9070.18822243,9070.18822245,489.13805357672
444,444,626,Vila Paraíso,1,2014,Vila Paraíso,1995/05/29 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,30,10,IBGE - Censo Demográfico 2010,N,014,7445.39848098,7445.398480955,391.794095310744
445,445,625,A.M. e Amigos de Santa Tereza,1,2014,Vila Paraíso,1995/05/29 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,157,57,IBGE - Censo Demográfico 2010,N,014,4317.50216946,4317.50216944,283.402843436075
446,446,623,Oito de Dezembro,1,2068,Associação Comunitária Vila Alvorada,1995/05/06 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,321,99,IBGE - Censo Demográfico 2010,N,107,15381.5085104,15381.508510265,799.833270699723
447,447,622,Associação Comunitária Vila Alvorada,1,2068,Associação Comunitária Vila Alvorada,1995/04/19 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,1090,366,IBGE - Censo Demográfico 2010,N,107,29255.7969332,29255.796933745,1080.63978613507
448,448,621,Parque Tiradentes,1,2071,Parque Criança Esperança,1995/04/19 00:00:00+00,109,Ricardo de Albuquerque,22,Anchieta,3.6,Pavuna,3,971,311,IBGE - Censo Demográfico 2010,N,109,48496.5457146,48496.545715125,952.739983009921
449,449,620,Parque Esperança (RA - Anchieta),1,2071,Parque Criança Esperança,1995/04/19 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,4294,1287,IPP com base em IBGE - Censo Demográfico 2010,N,107,198737.182826,198737.18282656,3065.17401820877
450,450,619,Planalto,2,0,Isolada,1995/04/19 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,122,37,IPP com base em IBGE - Censo Demográfico 2010,N,107,5126.27133089,5126.271330925,476.201830732967
451,451,618,Parque Criança Esperança,1,2071,Parque Criança Esperança,1995/04/19 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,4709,1457,IPP com base em IBGE - Censo Demográfico 2010,N,106,288090.56078,288090.560779735,5389.13407150848
452,452,617,Morro do Gari,2,0,Isolada,1995/06/22 00:00:00+00,13,Paquetá,21,Ilha de Paquetá,1.1,Centro,1,260,91,IBGE - Censo Demográfico 2010,N,013,11971.2649347,11971.26493458,452.687633945112
453,453,616,Ilha da Gigóia,2,0,Isolada,1995/06/23 00:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,97,38,IPP com base em IBGE - Censo Demográfico 2010,N,128,1088.04242159,1088.04242158,154.864507282474
454,454,615,A.M. do Morro do Vigário,2,0,Isolada,1995/06/22 00:00:00+00,13,Paquetá,21,Ilha de Paquetá,1.1,Centro,1,257,95,IBGE - Censo Demográfico 2010,N,013,10820.6477063,10820.64770638,523.634824706447
455,455,613,Comunidade Jardim Paulista,1,2139,Três Pontes,1995/06/13 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,453,138,IBGE - Censo Demográfico 2010,N,148,15704.187278,15704.187278015,534.872162007647
456,456,612,Gaspar de Lemos,2,0,Isolada,1995/05/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,468,132,IBGE - Censo Demográfico 2010,N,151,17359.2434371,17359.243437165,832.3760366816
457,457,611,Beco do Coqueiral,1,2138,Saquaçu,1995/06/07 00:00:00+00,149,Santa Cruz,19,Santa Cruz,5.3,Santa Cruz,5,504,194,IBGE - Censo Demográfico 2010,N,149,16032.115373,16032.115372855,913.257992072317
458,458,607,Jardim Nossa Senhora das Graças II,1,2126,Jardim Nossa Senhora das Graças,1995/06/13 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,312,89,IPP com base em IBGE - Censo Demográfico 2010,N,144,34465.4207865,34465.420786735,1259.392893836
459,459,605,Parque Resplendor,2,0,Isolada,1995/06/08 00:00:00+00,147,Cosmos,18,Campo Grande,5.2,Campo Grande,5,326,102,IBGE - Censo Demográfico 2010,N,147,18317.5060622,18317.50606237,764.390483458661
460,460,604,Conjunto Minas de Prata,2,0,Isolada,1995/06/13 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,297,85,IBGE - Censo Demográfico 2010,N,144,20896.3739167,20896.373916485,909.008290149293
461,461,603,Jardim Clarice,1,2118,Fazenda Coqueiro,1995/07/03 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,2111,616,IBGE - Censo Demográfico 2010,N,142,108421.425585,108421.42589777,2154.52455827402
462,462,602,Verde é Vida,1,2117,Falange,1995/05/02 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,830,237,IBGE - Censo Demográfico 2010,N,142,25905.8571833,25905.857031885,707.50874246614
463,463,601,Parque Nossa Senhora de Fátima,2,0,Isolada,1995/06/01 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,845,196,IBGE - Censo Demográfico 2010,N,141,57423.8717205,57423.87083638,2201.83313346447
464,464,600,Comunidade Sobral,1,2112,Vila Brasil,1995/06/01 00:00:00+00,135,Vila Militar,33,Realengo,5.1,Bangu,5,616,193,IBGE - Censo Demográfico 2010,N,135,8817.37798238,8817.377982395,411.032030135018
465,465,598,Parque das Palmeiras,2,0,Isolada,1995/04/26 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,225,67,IBGE - Censo Demográfico 2010,N,115,8264.69928749,8264.69928751,607.224195405816
466,466,597,Vila Nova Esperança,2,0,Isolada,1995/04/27 00:00:00+00,117,Gardênia Azul,16,Jacarepaguá,4.1,Jacarepaguá,4,5500,1772,IBGE - Censo Demográfico 2010,N,117,111187.209662,111187.209661465,1330.43307043339
467,467,596,Travessa Efraim,1,2101,Via O,1995/03/31 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,929,267,IBGE - Censo Demográfico 2010,Cidade de Deus,118,35332.5754952,35332.57581773,2503.36206869723
468,468,592,Entre Rios,1,2092,Colônia Juliano Moreira,1995/05/31 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,1851,563,IBGE - Censo Demográfico 2010,N,115,78817.425595,78817.423290275,1940.5130576701
469,469,591,Parque Dois Irmãos,1,2092,Colônia Juliano Moreira,1995/05/30 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,6775,2124,IBGE - Censo Demográfico 2010,N,115,184663.007469,184663.01221812,3126.25773734818
470,470,590,A.M. do Vale do Curicica,2,0,Isolada,1995/04/04 00:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,1784,561,IBGE - Censo Demográfico 2010,N,119,74601.3927632,74601.39359741,2230.80314128799
471,471,587,A.M. e Amigos de Rio das Pedras,1,2098,Rio das Pedras,1995/05/06 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,8677,3439,IBGE - Censo Demográfico 2010,N,115,70199.4124195,70199.409960115,1830.99118601974
472,472,586,Condomínio Vila Darcy Vargas,2,0,Isolada,1995/04/05 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,305,98,IPP com base em IBGE - Censo Demográfico 2010,N,115,17577.5426753,17577.5425293,709.137043350076
473,473,585,A.M. Morada do Magarça,2,0,Isolada,1995/05/17 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,391,117,IBGE - Censo Demográfico 2010,N,151,23962.1989181,23962.19891815,930.934300106292
474,474,584,A. M. Pro-Melhoramento Olavo Gama e Adjacências,1,2144,Largo do Corrêa 1,1995/06/15 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,1351,391,IBGE - Censo Demográfico 2010,N,151,116091.844706,116091.847323785,2919.30426643209
475,475,583,Comunidade de São Miguel Arcanjo,1,2051,Faz Quem Quer (RA - Madureira),1995/05/09 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,306,86,IBGE - Censo Demográfico 2010,N,083,12272.0784018,12272.078402105,569.726601052403
476,476,582,A.M. da Matriz,2,0,Isolada,1995/05/18 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,971,299,IBGE - Censo Demográfico 2010,N,151,104440.900395,104440.90097686,3265.54525172548
477,477,581,A.M. da Ilha de Guaratiba,1,2142,Caminho do Abreu,1995/05/18 00:00:00+00,151,Guaratiba,26,Guaratiba,5.4,Guaratiba,5,320,80,IBGE - Censo Demográfico 2010,N,151,26748.943194,26748.94319398,1408.14958786611
478,478,580,Rua Armando Sodré,1,2084,Complexo do Alemão,1995/06/20 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,676,194,IPP com base em IBGE - Censo Demográfico 2010,Alemão,156,17373.2886334,17373.288633425,619.13260106523
479,479,577,Parque da Pedra Branca,2,0,Isolada,1992/10/24 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,378,107,IBGE - Censo Demográfico 2010,N,115,76409.7259844,76409.726048205,3052.98150626416
480,480,564,Rua São Jorge,2,0,Isolada,1991/07/09 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,231,75,IPP com base em IBGE - Censo Demográfico 2010,N,120,7590.36274055,7590.362216875,555.449758120487
481,481,563,Quintanilha,2,0,Isolada,1991/07/23 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,89,29,IPP com base em IBGE - Censo Demográfico 2010,N,120,5692.146722,5692.146722125,424.873339027372
482,482,561,Travessa Maria José,1,2070,Beira Rio - Rua Arnaldo Murineli,1992/01/14 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,115,35,IPP com base em IBGE - Censo Demográfico 2010,N,107,3048.73082448,3048.73082455,276.821876304457
483,483,557,Comunidade Agrícola de Higienópolis,2,0,Isolada,1992/01/17 00:00:00+00,40,Bonsucesso,10,Ramos,3.1,Ramos,3,1209,390,IBGE - Censo Demográfico 2010,Manguinhos,040,19549.9547854,19549.9547855,1162.78129831946
